,IT0000066123,IT0005495657,IT0005508921,IT0005218380,IT0003497168,NL0015000LU4,IT0004176001,FR0013506730,FR0010386334,FR001400J770,FR0014008VX5,FR0000120404,FR001400PVN6,FR0000131906,FR0000121147,DE000FTG1111,DE000LEG1110,DE0006062144,DE0005470405,DE0008303504,DE000KSAG888,DE000ENER6Y0,DE000A0LD6E6,DE0007030009,DE0008232125,DE000BAY0017,DE000A1PHFF7,DE000TUAG505,DE0005664809,DE000A0D9PT0,Total
2024-03-25,0.0,1.21,1.08,0.41,0.51,0.0,0.0,0.0,0.0,1.2,0.87,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.5,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,7.42
2024-03-24,0.0,1.21,0.94,0.41,0.51,0.0,0.0,0.0,0.0,1.2,0.87,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.5,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,7.280000000000001
2024-03-23,0.0,1.21,0.94,0.41,0.51,0.0,0.0,0.0,0.0,1.2,0.87,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.5,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,7.280000000000001
2024-03-22,0.0,1.21,0.94,0.41,0.51,0.0,0.0,0.0,0.0,1.2,0.87,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.5,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,7.280000000000001
2024-03-21,0.0,1.21,0.94,0.51,0.51,0.0,0.0,0.0,0.0,1.2,0.87,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.5,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,7.380000000000001
2024-03-20,0.0,1.21,0.94,0.51,0.51,0.0,0.0,0.0,0.0,1.2,0.87,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.5,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,7.380000000000001
2024-03-19,0.0,1.21,0.94,0.51,0.0,0.0,0.0,0.0,0.0,1.2,0.87,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.5,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,6.870000000000001
2024-03-18,0.0,1.21,0.94,0.51,0.0,0.0,0.0,0.0,0.0,1.2,0.87,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.5,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,6.870000000000001
2024-03-17,0.0,1.21,0.94,0.51,0.0,0.0,0.0,0.0,0.0,1.2,0.77,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.5,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,6.800000000000001
2024-03-16,0.0,1.21,0.94,0.51,0.0,0.0,0.0,0.0,0.0,1.2,0.77,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.5,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,6.800000000000001
2024-03-15,0.0,1.21,0.94,0.51,0.0,0.0,0.0,0.0,0.0,1.2,0.77,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.49,0.0,0.5,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,6.710000000000001
2024-03-14,0.0,1.21,0.8,0.51,0.0,0.0,0.0,0.0,0.0,1.2,0.63,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.49,0.0,0.5,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,6.43
2024-03-13,0.0,1.21,0.8,0.51,0.0,0.0,0.0,0.0,0.0,1.2,0.63,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.49,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92
2024-03-12,0.0,1.12,0.8,0.51,0.0,0.0,0.0,0.0,0.0,1.2,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.49,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7
2024-03-11,0.0,1.01,0.8,0.51,0.0,0.0,0.0,0.0,0.0,1.2,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.49,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.590000000000001
2024-03-10,0.0,1.01,0.8,0.51,0.0,0.0,0.0,0.0,0.0,1.14,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.49,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53
2024-03-09,0.0,1.01,0.8,0.51,0.0,0.0,0.0,0.0,0.0,1.14,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.49,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53
2024-03-08,0.0,1.01,0.8,0.51,0.0,0.0,0.0,0.0,0.0,1.14,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.49,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53
2024-03-07,0.0,0.95,0.8,0.51,0.0,0.0,0.0,0.0,0.0,1.14,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
2024-03-06,0.0,0.81,0.8,0.51,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28
2024-03-05,0.0,0.75,0.8,0.51,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.58,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22
2024-03-04,0.0,0.75,0.8,0.51,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.66,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
2024-03-03,0.0,0.75,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.66,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12
2024-03-02,0.0,0.75,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.66,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12
2024-03-01,0.0,0.75,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.66,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12
2024-02-29,0.0,0.75,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.66,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12
2024-02-28,0.0,0.96,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.66,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33
2024-02-27,0.0,0.96,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.5,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45
2024-02-26,0.0,0.96,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95
2024-02-25,0.0,0.96,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95
2024-02-24,0.0,0.96,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95
2024-02-23,0.0,0.96,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95
2024-02-22,0.0,0.96,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
2024-02-21,0.0,0.96,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
2024-02-20,0.0,0.96,0.8,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
2024-02-19,0.0,0.96,0.7,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83
2024-02-18,0.0,0.96,0.7,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83
2024-02-17,0.0,0.96,0.7,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83
2024-02-16,0.0,0.96,0.7,0.51,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83
2024-02-15,0.0,1.06,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91
2024-02-14,0.0,1.24,0.7,0.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21
2024-02-13,0.0,1.24,0.7,0.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
2024-02-12,0.0,1.24,0.69,0.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19
2024-02-11,0.0,1.24,0.69,0.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
2024-02-10,0.0,1.24,0.69,0.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
2024-02-09,0.0,1.24,0.69,0.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
2024-02-08,0.0,1.24,0.69,0.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
2024-02-07,0.0,1.24,0.69,0.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.78,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
2024-02-06,0.0,1.24,0.87,0.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4799999999999995
2024-02-05,0.0,1.24,0.87,0.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4799999999999995
2024-02-04,0.0,1.24,0.9,0.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51
2024-02-03,0.0,1.24,0.9,0.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51
2024-02-02,0.0,1.24,0.9,0.59,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51
2024-02-01,0.0,1.24,0.9,0.65,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.569999999999999
2024-01-31,0.0,1.24,0.9,0.65,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.569999999999999
2024-01-30,0.0,1.24,0.9,0.65,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.569999999999999
2024-01-29,0.0,1.24,0.9,0.65,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.569999999999999
2024-01-28,0.0,1.24,0.9,0.58,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
2024-01-27,0.0,1.24,0.9,0.58,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2024-01-26,0.0,1.24,0.9,0.58,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2024-01-25,0.0,1.24,0.9,0.58,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2024-01-24,0.0,1.24,0.9,0.58,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2024-01-23,0.0,1.24,0.9,0.58,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.88,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2024-01-22,0.0,1.24,0.9,0.58,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0200000000000005
2024-01-21,0.0,1.24,0.9,0.58,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.5,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53
2024-01-20,0.0,1.24,0.9,0.58,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.5,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53
2024-01-19,0.0,1.24,0.9,0.58,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.5,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53
2024-01-18,0.56,1.24,0.9,0.58,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.5,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090000000000001
2024-01-17,0.56,1.24,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.89,0.5,0.5,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34
2024-01-16,0.56,1.24,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.5,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35
2024-01-15,0.56,1.24,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.5,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2299999999999995
2024-01-14,0.56,1.24,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.5,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13
2024-01-13,0.56,1.24,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.5,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13
2024-01-12,0.56,1.24,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.5,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13
2024-01-11,0.56,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.5,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19
2024-01-10,0.56,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.5,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2024-01-09,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2024-01-08,0.56,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32
2024-01-07,0.56,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32
2024-01-06,0.56,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32
2024-01-05,0.56,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32
2024-01-04,0.56,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32
2024-01-03,0.56,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32
2024-01-02,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2024-01-01,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-31,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-30,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-29,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-28,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-27,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-26,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-25,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-24,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-23,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-22,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-21,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-20,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-19,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-18,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-17,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-16,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-15,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-14,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-12-13,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.9,0.5,0.0,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
